timestamp_ms,x,y,z,timestamp
299235,0.61,0.49,0.06,1970-01-01 00:04:59.235
299248,0.49,0.49,0.0,1970-01-01 00:04:59.248
299262,0.37,0.49,0.0,1970-01-01 00:04:59.262
299275,0.67,0.49,0.06,1970-01-01 00:04:59.275
299288,0.55,0.49,0.06,1970-01-01 00:04:59.288
299301,0.37,0.49,0.0,1970-01-01 00:04:59.301
299313,0.67,0.49,0.06,1970-01-01 00:04:59.313
299326,0.85,0.49,0.06,1970-01-01 00:04:59.326
299342,0.43,0.49,0.0,1970-01-01 00:04:59.342
299356,0.67,0.49,0.06,1970-01-01 00:04:59.356
299370,0.43,0.55,0.06,1970-01-01 00:04:59.370
299384,0.49,0.49,0.06,1970-01-01 00:04:59.384
299396,0.49,0.49,0.0,1970-01-01 00:04:59.396
299409,0.49,0.49,0.0,1970-01-01 00:04:59.409
299422,0.55,0.49,0.06,1970-01-01 00:04:59.422
299435,0.49,0.49,0.06,1970-01-01 00:04:59.435
299448,0.73,0.49,0.06,1970-01-01 00:04:59.448
299462,0.73,0.55,0.06,1970-01-01 00:04:59.462
299475,0.43,0.49,0.0,1970-01-01 00:04:59.475
299488,0.24,0.55,0.06,1970-01-01 00:04:59.488
299500,0.67,0.49,0.06,1970-01-01 00:04:59.500
299513,0.43,0.49,0.0,1970-01-01 00:04:59.513
299527,0.79,0.49,0.0,1970-01-01 00:04:59.527
299540,0.67,0.49,0.0,1970-01-01 00:04:59.540
299553,0.31,0.49,0.06,1970-01-01 00:04:59.553
299566,0.55,0.49,0.06,1970-01-01 00:04:59.566
299579,0.73,0.49,0.06,1970-01-01 00:04:59.579
299592,0.31,0.49,0.06,1970-01-01 00:04:59.592
299605,0.61,0.49,0.06,1970-01-01 00:04:59.605
299619,0.67,0.49,0.06,1970-01-01 00:04:59.619
299632,0.31,0.43,0.0,1970-01-01 00:04:59.632
299645,0.31,0.43,0.06,1970-01-01 00:04:59.645
299658,0.67,0.49,0.0,1970-01-01 00:04:59.658
299671,0.49,0.43,0.0,1970-01-01 00:04:59.671
299686,0.24,0.43,0.0,1970-01-01 00:04:59.686
299700,0.24,0.43,0.0,1970-01-01 00:04:59.700
299714,0.73,0.49,0.06,1970-01-01 00:04:59.714
299728,0.31,0.49,0.06,1970-01-01 00:04:59.728
299743,0.92,0.49,0.06,1970-01-01 00:04:59.743
299758,0.24,0.49,0.0,1970-01-01 00:04:59.758
299773,0.31,0.49,0.0,1970-01-01 00:04:59.773
299788,0.73,0.49,0.06,1970-01-01 00:04:59.788
299800,0.49,0.49,0.0,1970-01-01 00:04:59.800
299814,0.67,0.49,0.06,1970-01-01 00:04:59.814
299827,0.85,0.49,0.06,1970-01-01 00:04:59.827
299840,0.43,0.49,0.0,1970-01-01 00:04:59.840
299854,0.49,0.49,0.06,1970-01-01 00:04:59.854
299867,0.73,0.43,0.0,1970-01-01 00:04:59.867
299880,0.37,0.49,0.0,1970-01-01 00:04:59.880
299893,0.37,0.49,0.0,1970-01-01 00:04:59.893
299906,0.61,0.55,0.0,1970-01-01 00:04:59.906
299919,0.43,0.49,0.06,1970-01-01 00:04:59.919
299932,0.37,0.55,0.06,1970-01-01 00:04:59.932
299946,0.67,0.55,0.06,1970-01-01 00:04:59.946
299959,0.61,0.49,0.06,1970-01-01 00:04:59.959
299973,0.37,0.49,0.06,1970-01-01 00:04:59.973
299986,0.55,0.49,0.0,1970-01-01 00:04:59.986
299999,0.61,0.49,0.06,1970-01-01 00:04:59.999
300012,0.43,0.49,0.0,1970-01-01 00:05:00.012
300026,0.37,0.49,0.06,1970-01-01 00:05:00.026
300040,0.79,0.49,0.06,1970-01-01 00:05:00.040
300053,0.55,0.49,0.0,1970-01-01 00:05:00.053
300066,0.49,0.49,0.0,1970-01-01 00:05:00.066
300079,0.79,0.49,0.06,1970-01-01 00:05:00.079
300092,0.43,0.49,0.06,1970-01-01 00:05:00.092
300105,0.85,0.55,0.06,1970-01-01 00:05:00.105
300120,0.67,0.49,0.0,1970-01-01 00:05:00.120
300135,0.24,0.43,0.0,1970-01-01 00:05:00.135
300149,0.61,0.49,0.06,1970-01-01 00:05:00.149
300162,0.67,0.49,0.0,1970-01-01 00:05:00.162
300175,0.31,0.43,0.0,1970-01-01 00:05:00.175
300188,0.55,0.49,0.0,1970-01-01 00:05:00.188
300201,0.85,0.49,0.0,1970-01-01 00:05:00.201
300214,0.31,0.49,0.0,1970-01-01 00:05:00.214
300227,0.37,0.49,0.0,1970-01-01 00:05:00.227
300241,0.79,0.55,0.06,1970-01-01 00:05:00.241
300256,0.61,0.49,0.06,1970-01-01 00:05:00.256
300269,0.49,0.49,0.06,1970-01-01 00:05:00.269
300282,0.67,0.55,0.06,1970-01-01 00:05:00.282
300294,0.61,0.55,0.06,1970-01-01 00:05:00.294
300307,0.24,0.49,0.06,1970-01-01 00:05:00.307
300320,0.49,0.49,0.0,1970-01-01 00:05:00.320
300333,0.79,0.49,0.0,1970-01-01 00:05:00.333
300345,0.31,0.49,0.0,1970-01-01 00:05:00.345
300358,0.12,0.49,0.06,1970-01-01 00:05:00.358
300371,1.04,0.49,0.06,1970-01-01 00:05:00.371
300384,0.43,0.49,0.06,1970-01-01 00:05:00.384
300397,0.24,0.49,0.06,1970-01-01 00:05:00.397
300410,0.92,0.49,0.06,1970-01-01 00:05:00.410
300423,0.43,0.49,0.06,1970-01-01 00:05:00.423
300437,0.49,0.49,0.06,1970-01-01 00:05:00.437
300450,0.79,0.49,0.06,1970-01-01 00:05:00.450
300463,0.55,0.49,0.0,1970-01-01 00:05:00.463
300475,0.55,0.43,0.0,1970-01-01 00:05:00.475
300488,0.67,0.55,0.0,1970-01-01 00:05:00.488
300501,0.37,0.49,0.0,1970-01-01 00:05:00.501
300516,0.31,0.43,0.0,1970-01-01 00:05:00.516
300531,0.73,0.49,0.06,1970-01-01 00:05:00.531
300546,0.61,0.49,0.06,1970-01-01 00:05:00.546
300561,0.49,0.49,0.0,1970-01-01 00:05:00.561
300575,0.55,0.43,0.06,1970-01-01 00:05:00.575
300588,0.43,0.49,0.06,1970-01-01 00:05:00.588
300601,0.49,0.49,0.06,1970-01-01 00:05:00.601
300614,0.55,0.49,0.06,1970-01-01 00:05:00.614
300627,0.61,0.55,0.06,1970-01-01 00:05:00.627
300640,0.43,0.43,0.0,1970-01-01 00:05:00.640
300653,0.55,0.49,0.06,1970-01-01 00:05:00.653
300666,0.73,0.49,0.06,1970-01-01 00:05:00.666
300679,0.31,0.49,0.0,1970-01-01 00:05:00.679
300692,0.43,0.49,0.06,1970-01-01 00:05:00.692
300706,0.61,0.49,0.06,1970-01-01 00:05:00.706
300719,0.67,0.43,0.06,1970-01-01 00:05:00.719
300732,0.49,0.49,0.06,1970-01-01 00:05:00.732
300745,0.67,0.49,0.0,1970-01-01 00:05:00.745
300758,0.67,0.49,0.0,1970-01-01 00:05:00.758
300772,0.43,0.49,0.0,1970-01-01 00:05:00.772
300785,0.85,0.49,0.06,1970-01-01 00:05:00.785
300798,0.61,0.49,0.0,1970-01-01 00:05:00.798
300811,0.18,0.49,0.0,1970-01-01 00:05:00.811
300824,0.37,0.49,0.06,1970-01-01 00:05:00.824
300837,0.61,0.49,0.0,1970-01-01 00:05:00.837
300850,0.31,0.49,0.0,1970-01-01 00:05:00.850
300863,0.61,0.49,0.06,1970-01-01 00:05:00.863
300876,0.92,0.55,0.06,1970-01-01 00:05:00.876
300889,0.61,0.49,0.06,1970-01-01 00:05:00.889
300902,0.37,0.49,0.06,1970-01-01 00:05:00.902
300915,0.67,0.55,0.06,1970-01-01 00:05:00.915
300928,0.43,0.49,0.06,1970-01-01 00:05:00.928
300942,0.37,0.49,0.06,1970-01-01 00:05:00.942
300955,0.61,0.49,0.06,1970-01-01 00:05:00.955
300968,0.61,0.49,0.06,1970-01-01 00:05:00.968
300981,0.31,0.49,0.06,1970-01-01 00:05:00.981
300994,0.67,0.49,0.0,1970-01-01 00:05:00.994
301007,0.67,0.49,0.0,1970-01-01 00:05:01.007
301020,0.49,0.49,0.0,1970-01-01 00:05:01.020
301033,0.31,0.49,0.06,1970-01-01 00:05:01.033
301046,0.73,0.49,0.0,1970-01-01 00:05:01.046
301059,0.31,0.49,0.0,1970-01-01 00:05:01.059
301072,0.49,0.49,0.06,1970-01-01 00:05:01.072
301085,0.85,0.49,0.06,1970-01-01 00:05:01.085
301098,0.37,0.49,0.0,1970-01-01 00:05:01.098
301111,0.31,0.49,0.0,1970-01-01 00:05:01.111
301124,0.79,0.49,0.06,1970-01-01 00:05:01.124
301137,0.43,0.49,0.0,1970-01-01 00:05:01.137
301151,0.61,0.49,0.0,1970-01-01 00:05:01.151
301163,0.67,0.49,0.06,1970-01-01 00:05:01.163
301176,0.61,0.49,0.06,1970-01-01 00:05:01.176
301189,0.49,0.49,0.06,1970-01-01 00:05:01.189
301202,0.73,0.55,0.06,1970-01-01 00:05:01.202
301215,0.49,0.49,0.06,1970-01-01 00:05:01.215
301228,0.49,0.49,0.06,1970-01-01 00:05:01.228
301241,0.55,0.49,0.06,1970-01-01 00:05:01.241
301254,0.49,0.49,0.0,1970-01-01 00:05:01.254
301267,0.37,0.49,0.0,1970-01-01 00:05:01.267
301280,0.49,0.49,0.06,1970-01-01 00:05:01.280
301293,0.55,0.49,0.06,1970-01-01 00:05:01.293
301306,0.49,0.49,0.0,1970-01-01 00:05:01.306
301319,0.55,0.49,0.06,1970-01-01 00:05:01.319
301332,0.61,0.49,0.0,1970-01-01 00:05:01.332
301345,0.55,0.49,0.06,1970-01-01 00:05:01.345
301358,0.43,0.49,0.06,1970-01-01 00:05:01.358
301373,0.73,0.49,0.06,1970-01-01 00:05:01.373
301386,0.49,0.49,0.0,1970-01-01 00:05:01.386
301399,0.24,0.49,0.06,1970-01-01 00:05:01.399
301412,0.98,0.55,0.0,1970-01-01 00:05:01.412
301425,0.61,0.49,0.06,1970-01-01 00:05:01.425
301439,0.55,0.49,0.0,1970-01-01 00:05:01.439
301452,0.73,0.49,0.06,1970-01-01 00:05:01.452
301465,0.37,0.49,0.06,1970-01-01 00:05:01.465
301478,0.85,0.49,0.06,1970-01-01 00:05:01.478
301491,0.85,0.55,0.06,1970-01-01 00:05:01.491
301504,0.43,0.49,0.06,1970-01-01 00:05:01.504
301518,0.31,0.49,0.06,1970-01-01 00:05:01.518
301531,0.55,0.49,0.0,1970-01-01 00:05:01.531
301544,0.43,0.43,0.0,1970-01-01 00:05:01.544
301557,0.31,0.49,0.0,1970-01-01 00:05:01.557
301570,0.73,0.55,0.06,1970-01-01 00:05:01.570
301582,0.55,0.49,0.0,1970-01-01 00:05:01.582
301595,0.37,0.49,0.06,1970-01-01 00:05:01.595
301607,0.55,0.55,0.06,1970-01-01 00:05:01.607
301620,0.61,0.49,0.06,1970-01-01 00:05:01.620
301633,0.61,0.49,0.0,1970-01-01 00:05:01.633
301646,0.55,0.55,0.0,1970-01-01 00:05:01.646
301659,0.55,0.49,0.0,1970-01-01 00:05:01.659
301671,0.61,0.49,0.06,1970-01-01 00:05:01.671
301684,0.43,0.49,0.06,1970-01-01 00:05:01.684
301698,0.37,0.49,0.06,1970-01-01 00:05:01.698
301711,0.61,0.49,0.06,1970-01-01 00:05:01.711
301725,0.24,0.49,0.06,1970-01-01 00:05:01.725
301738,0.67,0.55,0.06,1970-01-01 00:05:01.738
301751,0.67,0.55,0.06,1970-01-01 00:05:01.751
301764,0.55,0.49,0.06,1970-01-01 00:05:01.764
301777,0.55,0.49,0.06,1970-01-01 00:05:01.777
301790,0.43,0.49,0.06,1970-01-01 00:05:01.790
301803,0.61,0.43,0.06,1970-01-01 00:05:01.803
301816,0.43,0.49,0.06,1970-01-01 00:05:01.816
301829,0.55,0.49,0.0,1970-01-01 00:05:01.829
301842,0.67,0.49,0.0,1970-01-01 00:05:01.842
301855,0.61,0.49,0.06,1970-01-01 00:05:01.855
301868,0.49,0.49,0.06,1970-01-01 00:05:01.868
301881,0.73,0.49,0.0,1970-01-01 00:05:01.881
301894,0.43,0.49,0.06,1970-01-01 00:05:01.894
301907,0.43,0.49,0.0,1970-01-01 00:05:01.907
301920,0.67,0.49,0.0,1970-01-01 00:05:01.920
301933,0.43,0.49,0.06,1970-01-01 00:05:01.933
301946,0.24,0.49,0.06,1970-01-01 00:05:01.946
301959,0.67,0.49,0.06,1970-01-01 00:05:01.959
301972,0.55,0.49,0.0,1970-01-01 00:05:01.972
301985,0.31,0.43,0.0,1970-01-01 00:05:01.985
301998,0.67,0.49,0.06,1970-01-01 00:05:01.998
302012,0.61,0.49,0.06,1970-01-01 00:05:02.012
302025,0.49,0.49,0.06,1970-01-01 00:05:02.025
302038,0.55,0.49,0.06,1970-01-01 00:05:02.038
302051,0.67,0.49,0.06,1970-01-01 00:05:02.051
302064,0.61,0.49,0.06,1970-01-01 00:05:02.064
302076,0.55,0.49,0.06,1970-01-01 00:05:02.076
302090,0.49,0.55,0.06,1970-01-01 00:05:02.090
302103,0.92,0.49,0.06,1970-01-01 00:05:02.103
302117,0.31,0.49,0.0,1970-01-01 00:05:02.117
302130,0.55,0.49,0.0,1970-01-01 00:05:02.130
302143,0.79,0.55,0.06,1970-01-01 00:05:02.143
302156,0.31,0.49,0.06,1970-01-01 00:05:02.156
302169,0.73,0.55,0.06,1970-01-01 00:05:02.169
302182,0.85,0.55,0.06,1970-01-01 00:05:02.182
302195,0.24,0.43,0.06,1970-01-01 00:05:02.195
302208,0.18,0.43,0.06,1970-01-01 00:05:02.208
302222,0.85,0.49,0.06,1970-01-01 00:05:02.222
302235,0.37,0.49,0.0,1970-01-01 00:05:02.235
302248,0.61,0.49,0.0,1970-01-01 00:05:02.248
302261,0.98,0.49,0.06,1970-01-01 00:05:02.261
302274,0.37,0.43,0.0,1970-01-01 00:05:02.274
302287,0.49,0.43,0.0,1970-01-01 00:05:02.287
302300,0.61,0.49,0.0,1970-01-01 00:05:02.300
302313,0.61,0.49,0.06,1970-01-01 00:05:02.313
302326,0.61,0.49,0.06,1970-01-01 00:05:02.326
302339,0.67,0.49,0.0,1970-01-01 00:05:02.339
302353,0.79,0.49,0.0,1970-01-01 00:05:02.353
302366,0.43,0.43,0.0,1970-01-01 00:05:02.366
302380,0.61,0.43,0.0,1970-01-01 00:05:02.380
302393,1.04,0.49,0.0,1970-01-01 00:05:02.393
302406,0.43,0.49,0.12,1970-01-01 00:05:02.406
302419,0.43,0.49,0.12,1970-01-01 00:05:02.419
302432,1.1,0.49,0.06,1970-01-01 00:05:02.432
302446,0.49,0.49,0.06,1970-01-01 00:05:02.446
302458,0.24,0.43,0.0,1970-01-01 00:05:02.458
302472,0.98,0.49,0.0,1970-01-01 00:05:02.472
302485,0.49,0.43,0.0,1970-01-01 00:05:02.485
302498,0.73,0.49,0.12,1970-01-01 00:05:02.498
302511,1.1,0.61,0.18,1970-01-01 00:05:02.511
302524,0.85,0.55,0.18,1970-01-01 00:05:02.524
302537,0.67,0.55,0.18,1970-01-01 00:05:02.537
302550,1.04,0.55,0.24,1970-01-01 00:05:02.550
302563,0.98,0.55,0.31,1970-01-01 00:05:02.563
302576,1.65,0.55,0.31,1970-01-01 00:05:02.576
302590,1.1,0.55,0.24,1970-01-01 00:05:02.590
302603,0.61,0.49,0.06,1970-01-01 00:05:02.603
302616,0.67,0.43,0.06,1970-01-01 00:05:02.616
302631,0.55,0.37,-0.12,1970-01-01 00:05:02.631
302644,0.55,0.37,-0.18,1970-01-01 00:05:02.644
302657,0.37,0.43,-0.12,1970-01-01 00:05:02.657
302670,0.18,0.43,-0.12,1970-01-01 00:05:02.670
302684,0.61,0.37,-0.18,1970-01-01 00:05:02.684
302698,0.43,0.37,-0.18,1970-01-01 00:05:02.698
302711,0.24,0.37,-0.18,1970-01-01 00:05:02.711
302724,0.18,0.37,-0.18,1970-01-01 00:05:02.724
302738,0.24,0.31,-0.18,1970-01-01 00:05:02.738
302751,0.61,0.31,-0.18,1970-01-01 00:05:02.751
302764,0.73,0.31,-0.18,1970-01-01 00:05:02.764
302777,0.67,0.37,-0.12,1970-01-01 00:05:02.777
302791,0.55,0.37,-0.12,1970-01-01 00:05:02.791
302804,0.24,0.31,-0.12,1970-01-01 00:05:02.804
302816,0.24,0.18,-0.18,1970-01-01 00:05:02.816
302829,0.49,0.24,-0.18,1970-01-01 00:05:02.829
302842,0.37,0.24,-0.18,1970-01-01 00:05:02.842
302855,-0.12,0.31,-0.18,1970-01-01 00:05:02.855
302868,0.0,0.37,-0.06,1970-01-01 00:05:02.868
302881,1.22,0.43,-0.06,1970-01-01 00:05:02.881
302894,0.67,0.43,0.0,1970-01-01 00:05:02.894
302907,-0.18,0.24,-0.06,1970-01-01 00:05:02.907
302920,0.43,0.43,0.0,1970-01-01 00:05:02.920
302933,0.43,0.43,0.0,1970-01-01 00:05:02.933
302946,-0.37,0.43,-0.12,1970-01-01 00:05:02.946
302960,-0.06,0.43,-0.06,1970-01-01 00:05:02.960
302973,0.98,0.55,0.06,1970-01-01 00:05:02.973
302986,0.37,0.55,0.0,1970-01-01 00:05:02.986
302999,0.37,0.61,0.12,1970-01-01 00:05:02.999
303012,0.85,0.61,0.18,1970-01-01 00:05:03.012
303025,0.98,0.61,0.18,1970-01-01 00:05:03.025
303038,0.37,0.61,0.12,1970-01-01 00:05:03.038
303051,0.85,0.61,0.18,1970-01-01 00:05:03.051
303065,0.31,0.61,0.18,1970-01-01 00:05:03.065
303079,-0.06,0.55,0.12,1970-01-01 00:05:03.079
303093,0.49,0.49,0.06,1970-01-01 00:05:03.093
303106,0.49,0.49,0.12,1970-01-01 00:05:03.106
303120,0.61,0.43,0.0,1970-01-01 00:05:03.120
303133,0.43,0.37,-0.06,1970-01-01 00:05:03.133
303147,-0.12,0.37,-0.12,1970-01-01 00:05:03.147
303160,-0.12,0.31,-0.12,1970-01-01 00:05:03.160
303173,0.06,0.31,-0.06,1970-01-01 00:05:03.173
303186,0.98,0.49,0.06,1970-01-01 00:05:03.186
303199,1.1,0.49,0.12,1970-01-01 00:05:03.199
303213,0.85,0.49,0.06,1970-01-01 00:05:03.213
303225,0.92,0.49,0.06,1970-01-01 00:05:03.225
303238,1.04,0.55,0.0,1970-01-01 00:05:03.238
303251,0.92,0.49,0.0,1970-01-01 00:05:03.251
303264,0.31,0.43,-0.06,1970-01-01 00:05:03.264
303277,0.18,0.49,0.06,1970-01-01 00:05:03.277
303290,-0.61,0.49,0.12,1970-01-01 00:05:03.290
303303,-1.28,0.37,0.12,1970-01-01 00:05:03.303
303316,7.08,0.85,0.18,1970-01-01 00:05:03.316
303329,6.16,0.98,0.18,1970-01-01 00:05:03.329
303342,-7.32,0.06,-0.24,1970-01-01 00:05:03.342
303356,-3.66,0.31,0.12,1970-01-01 00:05:03.356
303369,1.77,0.61,0.37,1970-01-01 00:05:03.369
303384,2.81,0.67,-0.12,1970-01-01 00:05:03.384
303398,-1.89,0.37,-0.31,1970-01-01 00:05:03.398
303412,0.73,0.67,0.18,1970-01-01 00:05:03.412
303426,0.92,0.79,0.55,1970-01-01 00:05:03.426
303439,-0.55,0.55,0.37,1970-01-01 00:05:03.439
303452,0.85,0.55,0.24,1970-01-01 00:05:03.452
303465,2.93,0.67,0.12,1970-01-01 00:05:03.465
303478,0.37,0.49,-0.06,1970-01-01 00:05:03.478
303491,-2.38,0.18,-0.12,1970-01-01 00:05:03.491
303504,-1.28,0.31,0.06,1970-01-01 00:05:03.504
303517,1.59,0.55,0.31,1970-01-01 00:05:03.517
303530,2.38,0.61,0.24,1970-01-01 00:05:03.530
303545,0.61,0.49,0.06,1970-01-01 00:05:03.545
303560,1.28,0.49,0.06,1970-01-01 00:05:03.560
303573,-0.06,0.49,-0.06,1970-01-01 00:05:03.573
303587,-1.89,0.37,-0.12,1970-01-01 00:05:03.587
303600,-0.06,0.43,0.0,1970-01-01 00:05:03.600
303613,2.14,0.73,0.37,1970-01-01 00:05:03.613
303626,1.04,0.67,0.37,1970-01-01 00:05:03.626
303640,1.28,0.67,0.31,1970-01-01 00:05:03.640
303653,1.1,0.67,0.31,1970-01-01 00:05:03.653
303666,0.37,0.61,0.18,1970-01-01 00:05:03.666
303679,0.43,0.55,0.06,1970-01-01 00:05:03.679
303692,0.43,0.49,0.06,1970-01-01 00:05:03.692
303705,0.43,0.49,0.12,1970-01-01 00:05:03.705
303718,3.17,0.67,0.24,1970-01-01 00:05:03.718
303730,3.66,0.79,0.31,1970-01-01 00:05:03.730
303744,-2.44,0.31,-0.12,1970-01-01 00:05:03.744
303757,-0.98,0.37,-0.06,1970-01-01 00:05:03.757
303771,0.98,0.49,-0.06,1970-01-01 00:05:03.771
303783,0.79,0.43,-0.24,1970-01-01 00:05:03.783
303796,0.12,0.37,-0.31,1970-01-01 00:05:03.796
303809,-0.31,0.43,-0.06,1970-01-01 00:05:03.809
303822,0.0,0.49,0.12,1970-01-01 00:05:03.822
303835,0.98,0.55,0.24,1970-01-01 00:05:03.835
303851,1.77,0.61,0.24,1970-01-01 00:05:03.851
303866,1.71,0.55,0.06,1970-01-01 00:05:03.866
303880,1.46,0.55,0.0,1970-01-01 00:05:03.880
303893,-0.98,0.37,0.0,1970-01-01 00:05:03.893
303906,-0.49,0.37,0.06,1970-01-01 00:05:03.906
303919,1.1,0.55,0.31,1970-01-01 00:05:03.919
303932,0.18,0.49,0.18,1970-01-01 00:05:03.932
303945,0.61,0.55,0.18,1970-01-01 00:05:03.945
303958,1.46,0.61,0.24,1970-01-01 00:05:03.958
303971,0.55,0.61,0.18,1970-01-01 00:05:03.971
303984,-0.06,0.61,0.12,1970-01-01 00:05:03.984
303997,0.85,0.61,0.18,1970-01-01 00:05:03.997
304010,1.34,0.73,0.18,1970-01-01 00:05:04.010
304023,-0.55,0.55,0.06,1970-01-01 00:05:04.023
304037,-0.73,0.43,-0.06,1970-01-01 00:05:04.037
304050,0.85,0.49,-0.06,1970-01-01 00:05:04.050
304063,0.31,0.49,-0.12,1970-01-01 00:05:04.063
304076,-1.04,0.37,0.0,1970-01-01 00:05:04.076
304089,-0.73,0.43,0.12,1970-01-01 00:05:04.089
304102,2.87,0.73,0.37,1970-01-01 00:05:04.102
304116,2.26,0.67,0.24,1970-01-01 00:05:04.116
304128,-1.28,0.49,0.0,1970-01-01 00:05:04.128
304141,-1.04,0.43,0.06,1970-01-01 00:05:04.141
304154,1.16,0.55,0.12,1970-01-01 00:05:04.154
304168,1.71,0.55,0.0,1970-01-01 00:05:04.168
304180,-0.18,0.31,-0.18,1970-01-01 00:05:04.180
304194,1.28,0.49,0.0,1970-01-01 00:05:04.194
304207,-0.37,0.49,0.12,1970-01-01 00:05:04.207
304220,0.37,0.55,0.12,1970-01-01 00:05:04.220
304233,1.4,0.55,0.12,1970-01-01 00:05:04.233
304246,0.43,0.49,0.0,1970-01-01 00:05:04.246
304259,0.85,0.49,0.0,1970-01-01 00:05:04.259
304272,-0.06,0.43,0.06,1970-01-01 00:05:04.272
304285,-0.06,0.43,0.12,1970-01-01 00:05:04.285
304298,0.37,0.49,0.31,1970-01-01 00:05:04.298
304311,1.71,0.61,0.24,1970-01-01 00:05:04.311
304324,1.46,0.55,0.18,1970-01-01 00:05:04.324
304338,0.55,0.43,0.0,1970-01-01 00:05:04.338
304352,0.92,0.43,0.0,1970-01-01 00:05:04.352
304366,-0.18,0.37,-0.06,1970-01-01 00:05:04.366
304379,-0.98,0.37,0.0,1970-01-01 00:05:04.379
304392,0.67,0.43,0.06,1970-01-01 00:05:04.392
304405,0.73,0.49,0.06,1970-01-01 00:05:04.405
304418,-0.06,0.49,0.0,1970-01-01 00:05:04.418
304431,1.04,0.61,0.12,1970-01-01 00:05:04.431
304444,1.46,0.61,0.18,1970-01-01 00:05:04.444
304457,0.98,0.61,0.18,1970-01-01 00:05:04.457
304470,0.67,0.61,0.12,1970-01-01 00:05:04.470
304484,0.49,0.55,0.12,1970-01-01 00:05:04.484
304497,0.24,0.43,0.0,1970-01-01 00:05:04.497
304510,0.31,0.37,-0.12,1970-01-01 00:05:04.510
304523,0.37,0.43,-0.12,1970-01-01 00:05:04.523
304536,0.06,0.43,-0.12,1970-01-01 00:05:04.536
304549,0.24,0.49,-0.06,1970-01-01 00:05:04.549
304562,1.04,0.55,0.06,1970-01-01 00:05:04.562
304574,1.22,0.55,0.0,1970-01-01 00:05:04.574
304587,0.73,0.49,-0.12,1970-01-01 00:05:04.587
304600,-0.24,0.43,-0.12,1970-01-01 00:05:04.600
304613,-0.67,0.43,-0.18,1970-01-01 00:05:04.613
304626,0.12,0.49,0.0,1970-01-01 00:05:04.626
304639,0.24,0.43,0.06,1970-01-01 00:05:04.639
304652,0.98,0.49,0.06,1970-01-01 00:05:04.652
304665,0.98,0.43,0.0,1970-01-01 00:05:04.665
304678,0.49,0.37,-0.06,1970-01-01 00:05:04.678
304691,0.12,0.43,-0.06,1970-01-01 00:05:04.691
304704,0.43,0.43,0.06,1970-01-01 00:05:04.704
304717,0.55,0.49,0.18,1970-01-01 00:05:04.717
304730,1.04,0.49,0.18,1970-01-01 00:05:04.730
304743,1.22,0.55,0.18,1970-01-01 00:05:04.743
304756,0.49,0.49,0.12,1970-01-01 00:05:04.756
304769,0.67,0.49,0.12,1970-01-01 00:05:04.769
304782,0.79,0.55,0.18,1970-01-01 00:05:04.782
304795,0.67,0.49,0.24,1970-01-01 00:05:04.795
304808,0.61,0.55,0.24,1970-01-01 00:05:04.808
304820,1.65,0.55,0.24,1970-01-01 00:05:04.820
304834,1.46,0.61,0.24,1970-01-01 00:05:04.834
304847,-15.5,0.49,0.12,1970-01-01 00:05:04.847
304860,-0.37,0.49,0.12,1970-01-01 00:05:04.860
304873,1.04,0.67,0.31,1970-01-01 00:05:04.873
304886,1.04,0.67,0.31,1970-01-01 00:05:04.886
304900,0.43,0.67,0.18,1970-01-01 00:05:04.900
304913,1.28,0.67,0.12,1970-01-01 00:05:04.913
304927,1.16,0.67,0.12,1970-01-01 00:05:04.927
304940,-0.79,0.43,-0.18,1970-01-01 00:05:04.940
304954,0.0,0.49,-0.12,1970-01-01 00:05:04.954
304966,0.73,0.49,-0.06,1970-01-01 00:05:04.966
304979,0.06,0.43,0.0,1970-01-01 00:05:04.979
304992,0.0,0.49,0.0,1970-01-01 00:05:04.992
305005,0.24,0.55,0.0,1970-01-01 00:05:05.005
305018,0.0,0.43,-0.06,1970-01-01 00:05:05.018
305031,0.18,0.43,-0.06,1970-01-01 00:05:05.031
305044,0.98,0.43,-0.12,1970-01-01 00:05:05.044
305058,0.85,0.37,-0.12,1970-01-01 00:05:05.058
305071,0.0,0.31,-0.12,1970-01-01 00:05:05.071
305084,0.06,0.24,-0.12,1970-01-01 00:05:05.084
305098,0.18,0.24,-0.18,1970-01-01 00:05:05.098
305111,1.04,0.31,-0.18,1970-01-01 00:05:05.111
305124,2.01,0.31,-0.18,1970-01-01 00:05:05.124
305137,0.06,0.24,-0.24,1970-01-01 00:05:05.137
305150,-0.43,0.24,-0.12,1970-01-01 00:05:05.150
305162,1.04,0.31,-0.06,1970-01-01 00:05:05.162
305176,1.16,0.31,-0.12,1970-01-01 00:05:05.176
305188,0.37,0.24,-0.24,1970-01-01 00:05:05.188
305202,-0.24,0.37,-0.06,1970-01-01 00:05:05.202
305218,1.04,0.55,0.12,1970-01-01 00:05:05.218
305232,1.53,0.73,0.37,1970-01-01 00:05:05.232
305247,1.16,0.73,0.31,1970-01-01 00:05:05.247
305261,1.34,0.73,0.31,1970-01-01 00:05:05.261
305274,1.4,0.79,0.37,1970-01-01 00:05:05.274
305287,0.55,0.79,0.37,1970-01-01 00:05:05.287
305300,-0.06,0.79,0.43,1970-01-01 00:05:05.300
305314,0.43,0.79,0.55,1970-01-01 00:05:05.314
305327,1.83,0.85,0.61,1970-01-01 00:05:05.327
