timestamp_ms,x,y,z
476659,0.49,0.43,0.24
476671,1.04,0.55,0.31
476684,1.04,0.61,0.37
476697,1.34,0.61,0.24
476709,1.40,0.61,0.24
476722,0.85,0.49,0.12
476735,0.43,0.43,-0.12
476748,0.18,0.31,-0.31
476761,0.37,0.24,-0.43
476775,0.67,0.31,-0.37
476788,0.37,0.31,-0.31
476801,-0.12,0.37,-0.24
476814,0.18,0.43,-0.12
476827,0.73,0.55,0.06
476840,0.37,0.55,0.00
476853,0.31,0.49,0.06
476866,0.49,0.61,0.12
476879,0.43,0.61,0.18
476891,0.61,0.61,0.18
476905,0.43,0.61,0.18
476918,0.37,0.55,0.12
476930,0.85,0.55,0.12
476944,0.85,0.55,0.06
476957,0.55,0.55,0.12
476970,0.67,0.49,0.18
476983,1.22,0.55,0.24
476996,1.10,0.55,0.18
477009,0.00,0.43,0.12
477022,0.31,0.55,0.24
477036,1.22,0.55,0.31
477049,0.98,0.67,0.43
477062,0.12,0.61,0.43
477075,-0.31,0.49,0.31
477088,1.53,0.61,0.24
477101,1.40,0.55,0.18
477114,0.31,0.49,0.12
477127,0.37,0.55,0.12
477140,0.85,0.49,0.06
477153,0.43,0.43,0.00
477166,-0.49,0.31,-0.18
477179,0.67,0.49,-0.12
477192,1.04,0.49,-0.18
477205,1.04,0.49,-0.06
477218,0.00,0.37,-0.31
477232,-0.12,0.37,-0.31
477244,1.46,0.43,-0.18
477257,1.34,0.43,-0.12
477271,0.37,0.43,-0.12
477284,-2.62,0.00,-0.55
477297,-1.22,-0.06,-0.79
477311,1.95,0.61,0.24
477324,-0.37,0.67,0.67
477338,1.53,0.61,0.31
477351,2.26,0.67,0.24
477365,-0.61,0.85,0.92
477379,1.40,0.92,0.98
477392,1.77,0.55,0.12
477406,-0.37,0.43,0.00
477420,0.12,0.61,0.18
477434,2.01,0.55,0.06
477447,-0.24,0.37,-0.12
477461,-0.24,0.37,-0.12
477474,1.53,0.43,-0.06
477487,1.46,0.49,-0.06
477500,0.79,0.49,0.00
477513,0.00,0.37,-0.18
477526,0.06,0.31,-0.18
477539,-0.24,0.24,-0.31
477551,-0.49,0.31,-0.12
477564,0.12,0.37,-0.06
477576,0.55,0.37,0.06
477589,1.10,0.55,0.24
477602,0.98,0.67,0.37
477615,0.55,0.73,0.43
477628,0.98,0.67,0.43
477641,1.16,0.61,0.31
477654,1.40,0.61,0.18
477667,1.28,0.55,0.00
477680,0.37,0.31,-0.31
477693,-0.12,0.37,-0.24
477706,0.73,0.49,-0.12
477720,0.85,0.43,-0.06
477733,0.43,0.37,-0.18
477746,1.16,0.43,-0.12
477758,0.67,0.37,-0.24
477771,1.59,0.43,-0.24
477783,-2.38,0.18,-0.06
477796,-2.75,-0.12,-0.49
477809,0.55,0.24,-0.31
477822,0.85,0.43,0.00
477835,0.24,0.73,0.67
477847,0.79,0.49,0.06
477860,0.18,0.55,0.12
477873,-0.18,0.61,0.37
477886,3.72,0.92,0.67
477899,3.72,0.92,0.55
477912,0.61,0.49,0.00
477924,-0.55,0.24,-0.31
477936,1.46,0.37,-0.31
477949,1.28,0.43,-0.12
477961,-1.34,0.31,-0.31
477974,-0.24,0.31,-0.37
477987,1.10,0.43,-0.06
478000,1.04,0.43,0.00
478013,1.04,0.43,0.00
478025,-0.61,0.24,-0.24
478037,-1.04,0.31,-0.06
478050,-0.31,0.37,0.06
478063,0.61,0.43,0.18
478076,0.18,0.43,0.18
478089,1.04,0.61,0.37
478102,1.16,0.67,0.37
478115,0.12,0.55,0.37
478129,0.61,0.61,0.37
478142,1.83,0.67,0.37
478155,1.77,0.61,0.12
478168,0.31,0.49,-0.12
478181,-0.61,0.31,-0.37
478194,0.73,0.43,-0.24
478207,1.04,0.49,-0.18
478220,0.12,0.43,-0.18
478233,-0.24,0.37,-0.24
478246,0.06,0.37,0.00
478259,1.10,0.49,-0.06
478272,0.24,0.37,-0.12
478287,-0.79,0.31,-0.12
478301,-0.55,0.31,-0.12
478315,0.67,0.43,0.18
478328,0.24,0.43,0.12
478340,0.00,0.49,0.24
478354,0.55,0.61,0.37
478367,0.79,0.73,0.49
478380,0.67,0.67,0.49
478393,1.34,0.61,0.31
478406,1.34,0.43,-0.06
478418,0.85,0.43,-0.31
478431,-0.12,0.24,-0.49
478445,-0.67,0.18,-0.55
478458,0.06,0.31,-0.43
478470,0.12,0.43,-0.18
478484,-0.06,0.43,-0.18
478497,0.24,0.37,-0.12
478510,1.65,0.49,0.00
478523,0.92,0.43,0.00
478536,-0.61,0.37,0.00
478549,-0.67,0.37,0.00
478562,-0.18,0.43,0.24
478575,0.79,0.49,0.31
478588,0.98,0.55,0.31
478601,1.04,0.73,0.49
478614,0.18,0.67,0.43
478627,15.56,0.67,0.43
478640,1.77,0.67,0.37
478653,1.83,0.61,0.24
478666,0.79,0.43,-0.12
478679,0.12,0.37,-0.31
478692,-0.43,0.31,-0.37
478706,0.61,0.43,-0.18
478719,0.73,0.43,-0.12
478732,0.18,0.37,-0.18
478745,0.67,0.37,-0.18
478758,0.61,0.43,-0.12
478771,0.18,0.37,-0.06
478784,-0.24,0.43,0.00
478797,-0.24,0.43,0.12
478810,0.49,0.55,0.24
478823,1.28,0.55,0.37
478836,1.22,0.67,0.43
478849,0.67,0.67,0.37
478862,-0.24,0.67,0.37
478875,1.16,0.67,0.37
478888,1.22,0.55,0.12
478901,0.92,0.49,-0.06
478914,0.92,0.43,-0.18
478928,0.00,0.24,-0.55
478941,0.43,0.37,-0.37
478954,0.00,0.31,-0.37
478967,-0.43,0.37,-0.24
478980,-0.12,0.31,-0.24
478993,1.46,0.49,0.06
479006,0.73,0.49,0.06
479019,0.06,0.43,0.00
479032,-0.18,0.43,0.06
479045,0.06,0.37,0.18
479058,0.61,0.43,0.18
479071,0.73,0.43,0.12
479085,0.67,0.61,0.37
479097,0.55,0.67,0.43
479110,0.49,0.67,0.43
479123,1.10,0.67,0.37
479136,1.65,0.67,0.37
479149,1.46,0.49,0.00
479162,0.43,0.37,-0.31
479175,-0.43,0.31,-0.43
479188,0.24,0.37,-0.31
479201,0.49,0.43,-0.18
479214,-0.06,0.37,-0.24
479228,0.55,0.37,-0.24
479241,1.46,0.49,-0.06
479254,0.61,0.43,-0.06
479267,-0.24,0.43,-0.06
479280,-0.55,0.37,0.00
479292,0.00,0.37,0.06
479305,0.67,0.49,0.24
479317,0.61,0.55,0.24
479330,0.49,0.61,0.31
479343,0.73,0.73,0.43
479356,1.16,0.73,0.55
479369,1.22,0.67,0.43
479382,1.10,0.61,0.18
479395,0.49,0.43,-0.06
479407,0.31,0.37,-0.24
479420,1.04,0.37,-0.31
479433,0.43,0.31,-0.31
479446,-0.37,0.31,-0.24
479460,0.31,0.31,-0.18
479473,1.10,0.49,0.00
479486,0.43,0.43,-0.12
479499,0.12,0.37,-0.12
479512,0.06,0.43,0.00
479525,-0.06,0.43,0.12
479538,0.24,0.43,0.18
479552,0.55,0.49,0.24
479565,0.73,0.61,0.37
479578,0.85,0.73,0.43
479591,0.37,0.67,0.37
479604,1.04,0.67,0.31
479617,1.53,0.61,0.18
479630,1.59,0.55,0.06
479643,0.31,0.37,-0.31
479656,-0.12,0.37,-0.37
479669,0.67,0.49,-0.24
479682,0.73,0.49,-0.18
479696,0.12,0.43,-0.18
479709,0.49,0.43,-0.12
479721,1.10,0.49,-0.06
479735,0.85,0.43,0.06
479748,0.06,0.37,0.00
479761,-0.37,0.37,0.06
479774,0.06,0.37,0.18
479787,0.43,0.49,0.31
479800,0.37,0.43,0.24
479813,0.98,0.49,0.31
479826,1.34,0.67,0.43
479839,0.24,0.67,0.43
479851,-0.55,0.55,0.31
479864,1.40,0.61,0.31
479877,2.01,0.61,0.24
479890,1.89,0.61,-0.24
479903,-0.12,0.37,-0.49
479917,-0.92,0.24,-0.55
479930,0.24,0.37,-0.37
479943,0.49,0.43,-0.24
479956,0.00,0.37,-0.24
479969,0.49,0.37,-0.18
479982,1.16,0.49,-0.06
479995,0.55,0.49,0.00
480008,0.00,0.43,0.00
480021,0.06,0.43,0.18
480034,0.43,0.49,0.37
480047,0.92,0.55,0.37
480060,0.98,0.61,0.37
480073,0.79,0.61,0.43
480086,0.67,0.61,0.43
480098,-0.06,0.55,0.24
480111,0.43,0.55,0.24
480124,1.71,0.55,0.12
480137,1.59,0.49,-0.06
480150,0.92,0.43,-0.18
480163,-0.49,0.37,-0.31
480176,0.18,0.43,-0.24
480189,0.85,0.49,-0.18
480203,0.43,0.43,-0.24
480216,1.22,0.49,-0.18
480229,1.89,0.49,-0.06
480243,2.01,0.55,0.06
480256,0.98,0.49,0.06
480270,0.98,0.49,0.06
480284,0.67,0.61,0.49
480297,0.06,0.37,0.24
480311,1.95,0.43,0.00
480323,0.61,0.43,-0.06
480337,0.24,0.73,0.67
480349,0.92,0.67,0.43
480362,0.61,0.61,0.31
480375,-0.12,0.61,0.31
480388,1.83,0.85,0.67
480401,3.36,0.79,0.49
480413,0.43,0.43,-0.37
480426,-1.71,0.18,-0.67
480439,0.85,0.49,-0.18
480452,1.65,0.61,0.00
480465,0.43,0.49,0.00
480478,-0.61,0.31,-0.37
480491,0.55,0.43,-0.18
480504,1.16,0.37,-0.12
480517,0.43,0.43,0.24
480530,-4.46,-0.24,-0.55
480544,6.04,0.92,0.12
480557,2.62,1.34,1.59
480569,-1.28,0.37,0.67
480583,3.54,0.55,0.18
480596,2.62,0.73,0.43
480610,-0.43,1.53,2.26
480623,2.56,1.16,1.59
480636,1.53,0.55,0.00
480649,-2.93,0.12,-0.61
480662,2.93,0.98,0.79
480676,4.94,0.67,0.18
480689,0.43,0.18,-0.61
480702,-4.58,-0.18,-1.22
480715,0.49,0.31,-0.49
480728,3.11,0.67,0.24
480741,-0.49,0.31,-0.24
480755,-0.79,0.12,-0.67
480768,1.16,0.37,-0.31
480781,1.83,0.61,0.24
480793,-0.37,0.37,0.06
480807,-0.73,0.43,0.06
480820,1.77,0.61,0.49
480832,2.69,0.79,0.79
480845,1.71,0.67,0.55
480858,-0.49,0.49,0.24
480870,0.67,0.61,0.43
480883,1.46,0.73,0.55
480896,0.12,0.55,0.24
480909,0.24,0.55,0.12
480921,1.10,0.55,0.06
480934,2.14,0.61,0.00
480946,0.67,0.43,-0.24
480958,-0.98,0.24,-0.49
480971,-0.06,0.37,-0.37
480983,1.04,0.43,-0.24
480997,0.24,0.37,-0.24
481009,-0.24,0.37,-0.31
481022,0.37,0.43,-0.18
481035,0.85,0.55,0.12
481047,0.24,0.49,0.12
481061,-0.31,0.43,0.12
481074,0.12,0.43,0.18
481087,0.98,0.55,0.31
481100,1.16,0.61,0.31
481113,0.61,0.61,0.31
481126,-0.18,0.61,0.37
481139,0.79,0.67,0.49
481152,1.89,0.73,0.49
481165,1.89,0.67,0.31
481180,1.10,0.49,0.06
481193,0.06,0.31,-0.37
481206,0.43,0.31,-0.43
481220,-0.06,0.31,-0.37
481234,-0.37,0.24,-0.37
481247,0.24,0.31,-0.31
481260,0.98,0.37,-0.18
481273,1.04,0.43,-0.06
481286,0.31,0.49,0.06
481299,0.43,0.49,0.12
481312,0.55,0.55,0.31
481325,0.61,0.49,0.24
481338,0.49,0.49,0.24
481351,0.55,0.67,0.31
481364,0.00,0.67,0.31
481377,0.73,0.67,0.31
481390,1.59,0.67,0.31
481403,1.53,0.67,0.24
481416,0.37,0.49,-0.06
481429,0.06,0.37,-0.31
481442,0.61,0.43,-0.24
481455,0.79,0.43,-0.18
481469,0.43,0.49,-0.12
481482,-0.31,0.31,-0.31
481496,0.73,0.37,-0.18
481509,0.85,0.37,-0.18
481522,0.24,0.31,-0.24
481535,-0.49,0.31,-0.18
481548,0.06,0.31,-0.06
481561,0.55,0.43,0.12
481574,0.18,0.43,0.18
481587,0.55,0.61,0.37
481600,0.61,0.67,0.37
481612,0.18,0.67,0.55
481626,-2.32,0.37,0.31
481640,5.80,1.40,0.92
481653,1.10,0.92,0.73
481667,-0.55,0.37,0.06
481680,2.50,0.37,-0.55
481694,-1.53,0.49,0.00
481708,-1.40,0.73,0.73
481721,2.38,0.24,-0.55
481735,0.18,0.31,-0.49
481749,-0.67,0.55,0.24
481763,3.36,0.92,0.92
481775,2.93,0.61,0.31
481789,-3.23,0.31,0.06
481803,-0.85,0.37,0.00
481816,3.66,0.85,0.79
481829,0.98,0.61,0.43
481842,-0.98,0.49,0.18
481855,0.31,0.49,0.12
481868,1.53,0.73,0.37
481880,0.79,0.55,0.06
481893,0.18,0.43,-0.18
481905,0.37,0.37,-0.31
481918,0.79,0.49,-0.18
481930,0.55,0.43,-0.31
481943,0.55,0.43,-0.31
481955,-0.55,0.37,-0.31
481968,0.18,0.43,-0.12
481980,1.59,0.49,0.00
481993,0.24,0.37,-0.06
482005,-0.55,0.37,-0.06
482018,0.37,0.43,0.18
482030,0.24,0.43,0.18
482042,0.43,0.49,0.24
482055,1.16,0.55,0.24
482067,1.22,0.55,0.31
482079,0.79,0.55,0.31
482092,0.12,0.55,0.18
482104,-0.37,0.61,0.24
482117,1.10,0.79,0.49
482130,1.65,0.67,0.31
482143,0.73,0.43,-0.12
482155,0.12,0.37,-0.37
482168,0.12,0.31,-0.43
482181,0.43,0.43,-0.24
482194,-0.24,0.37,-0.18
482207,-0.37,0.37,-0.24
482220,0.43,0.49,-0.06
482233,1.89,0.61,0.18
482245,1.04,0.55,0.06
482258,0.12,0.49,-0.06
482271,-0.18,0.43,0.06
482285,0.06,0.43,0.06
482298,0.55,0.43,0.06
482311,0.43,0.43,0.00
482323,0.43,0.49,0.06
482336,-0.18,0.55,0.18
482350,0.31,0.61,0.31
482362,1.34,0.61,0.37
482376,1.40,0.61,0.24
482388,1.10,0.61,0.12
482401,0.06,0.37,-0.24
482414,0.49,0.43,-0.18
482427,0.24,0.37,-0.18
482440,0.06,0.43,-0.12
482454,0.12,0.37,-0.12
482467,1.28,0.49,0.00
482480,0.92,0.49,0.00
482493,0.18,0.43,0.00
482506,0.00,0.43,0.00
482519,-0.24,0.37,0.06
482531,0.31,0.43,0.18
482544,0.43,0.43,0.12
482557,0.67,0.55,0.24
482570,0.98,0.55,0.24
482583,0.92,0.67,0.31
482596,-0.79,0.55,0.18
482608,0.00,0.55,0.24
482621,1.65,0.67,0.18
482633,1.46,0.55,0.06
482646,0.61,0.43,-0.18
482659,-0.06,0.43,-0.31
482672,0.31,0.49,-0.24
482684,0.61,0.49,-0.12
482697,0.55,0.55,-0.06
482710,0.43,0.49,-0.06
482723,1.16,0.49,-0.06
482737,1.04,0.43,0.00
482750,0.31,0.31,-0.12
482763,-0.43,0.37,0.00
482775,-0.49,0.37,0.06
482788,0.06,0.55,0.31
482801,1.22,0.49,0.31
482814,1.04,0.49,0.31
482827,0.43,0.49,0.24
482840,0.00,0.55,0.24
482853,-0.55,0.55,0.24
482866,1.22,0.67,0.37
482878,2.08,0.67,0.31
482891,1.10,0.49,0.00
482904,0.31,0.43,-0.24
482916,-0.06,0.37,-0.31
482929,0.37,0.43,-0.24
482943,0.43,0.43,-0.18
482956,0.24,0.37,-0.18
482970,0.85,0.37,-0.24
482983,1.34,0.43,-0.12
482996,0.37,0.43,0.00
483009,0.00,0.43,0.00
483022,0.12,0.49,0.24
483035,0.43,0.49,0.31
483048,0.73,0.49,0.37
483062,0.85,0.55,0.43
483074,1.16,0.55,0.43
483088,0.79,0.61,0.55
483101,0.00,0.61,0.55
483114,0.92,0.61,0.49
483127,1.77,0.67,0.49
483140,2.32,0.67,0.43
483152,0.85,0.43,0.00
483165,0.37,0.37,-0.18
483178,0.37,0.43,-0.12
483192,0.37,0.49,0.00
483205,0.43,0.49,0.00
483218,0.61,0.43,-0.18
483231,0.73,0.37,-0.12
483244,2.75,0.49,-0.18
483257,2.50,0.73,0.43
483270,-1.46,0.37,0.12
483283,-0.12,0.18,-0.37
483296,1.71,0.37,-0.18
483309,-0.37,0.49,0.49
483322,0.61,0.49,0.37
483335,1.71,0.24,-0.31
483349,-0.49,0.55,0.24
483362,-0.12,0.79,0.67
483375,2.50,0.92,0.73
483388,1.95,0.73,0.43
483401,0.98,0.61,0.31
483413,2.38,0.67,0.24
483427,2.56,0.67,0.18
483439,-0.61,0.31,-0.31
483451,-1.04,0.24,-0.43
483464,0.37,0.37,-0.31
483477,1.89,0.55,0.00
483490,0.98,0.43,-0.12
483502,0.92,0.37,-0.24
483515,0.31,0.31,-0.24
483528,-0.43,0.37,-0.06
483540,-0.55,0.37,0.06
483553,0.24,0.31,0.12
483565,0.55,0.37,0.18
483578,0.67,0.49,0.37
483591,1.83,0.67,0.49
483604,2.08,0.79,0.61
483616,0.37,0.67,0.49
483629,-0.49,0.55,0.24
483642,0.06,0.43,0.12
483655,1.95,0.61,0.12
483667,1.77,0.61,0.18
483680,1.34,0.55,-0.18
483692,-0.67,0.37,-0.37
483705,-0.61,0.37,-0.24
483718,1.10,0.55,0.00
483731,1.04,0.55,-0.06
483743,0.37,0.37,-0.24
483756,-0.06,0.31,-0.37
483769,0.73,0.43,-0.24
483782,0.98,0.37,-0.18
483795,-1.16,0.31,-0.18
483807,-1.40,0.37,-0.12
483820,1.22,0.55,0.24
483833,2.14,0.61,0.37
483845,1.77,0.61,0.43
483858,0.12,0.55,0.37
483871,0.18,0.61,0.37
483884,0.67,0.73,0.61
483897,0.67,0.73,0.55
483909,0.67,0.67,0.43
483922,2.20,0.67,0.24
483934,2.08,0.55,0.00
483947,1.04,0.43,-0.24
483960,-1.16,0.18,-0.61
483974,-0.79,0.18,-0.55
483987,0.37,0.31,-0.31
484000,0.24,0.24,-0.37
484013,0.06,0.24,-0.37
484027,0.55,0.37,-0.18
484040,0.79,0.37,-0.06
484053,-0.37,0.12,-0.24
484066,-0.79,0.12,-0.24
484080,0.12,0.18,-0.06
484093,0.61,0.24,-0.06
484106,0.24,0.24,-0.06
484118,-0.79,0.24,-0.12
484132,-0.49,0.24,-0.12
484145,0.31,0.37,0.06
484158,0.79,0.43,0.06
484171,0.92,0.49,0.06
484184,1.16,0.49,-0.18
484197,1.04,0.61,-0.18
484211,-0.18,0.67,0.12
484224,0.37,0.85,0.37
484237,1.16,1.04,0.67
484250,2.44,1.10,0.73
484262,2.44,1.10,0.67
484275,1.22,0.79,0.12
484288,1.77,0.79,0.00
484301,0.37,0.85,0.18
484314,0.00,0.67,0.06
484327,0.12,0.67,0.18
484339,-0.18,0.37,-0.24
484352,-1.28,0.43,0.00
484366,-0.85,0.37,0.12
484379,1.59,0.49,0.55
484392,1.46,0.49,0.49
484405,-0.12,0.37,0.49
484418,-0.43,0.24,0.43
484431,-0.55,0.18,0.00
484444,-0.67,0.06,-0.49
484458,-0.24,0.06,-0.67
484470,-0.49,0.00,-1.10
484483,-0.98,0.00,-1.16
484495,-1.22,0.00,-1.16
484508,-0.55,0.24,-0.79
484520,0.43,0.49,-0.49
484532,0.79,0.55,-0.31
484545,0.06,0.55,-0.12
484557,0.06,0.55,0.00
484570,0.61,0.61,0.24
484582,0.67,0.61,0.49
484595,1.16,0.67,0.61
484607,1.89,0.67,0.55
484620,1.95,0.73,0.61
484632,1.59,0.43,0.12
484644,2.75,0.61,0.18
484657,-0.18,0.37,0.12
484669,-1.46,0.24,0.00
484682,-0.85,0.12,-0.37
484694,-1.16,0.12,-0.61
484707,-1.28,0.37,-0.06
484719,-0.18,0.37,-0.12
484732,1.40,0.43,-0.37
484745,-0.24,0.37,-0.43
484757,-0.73,0.67,0.31
484770,1.59,0.61,0.31
484782,0.61,0.49,0.12
484795,-0.18,0.43,0.18
484807,1.46,0.49,0.24
484820,2.81,0.61,0.43
484832,0.85,0.37,0.12
484845,-1.10,0.18,-0.18
484858,-0.43,0.12,-0.37
484871,1.28,0.49,0.00
484884,-1.22,0.37,-0.06
484896,-1.83,0.43,-0.06
484909,1.40,0.61,0.00
484922,2.14,0.85,0.43
484934,1.16,0.67,0.31
484946,0.24,0.55,0.12
484959,-0.43,0.37,-0.12
484971,1.40,0.49,0.24
484984,1.59,0.43,0.18
484996,0.55,0.37,0.00
485009,-0.79,0.18,-0.24
485021,0.06,0.31,-0.18
485034,0.67,0.43,0.00
485046,-0.31,0.43,-0.06
485059,-0.06,0.43,0.00
485071,0.73,0.55,0.06
485084,0.79,0.49,0.00
485096,0.49,0.49,0.00
485109,0.00,0.43,-0.12
485121,0.31,0.55,0.24
485134,1.10,0.61,0.31
485146,1.59,0.61,0.31
485159,0.24,0.43,0.06
485171,0.37,0.37,0.06
485184,0.92,0.37,0.06
485196,0.00,0.37,-0.18
485209,-0.79,0.31,-0.18
485222,0.85,0.55,-0.06
485235,1.53,0.61,0.00
485247,1.04,0.67,0.12
485260,0.06,0.55,-0.06
485273,0.85,0.55,0.06
485285,1.34,0.61,0.06
485298,0.55,0.61,0.24
485311,0.49,0.61,0.24
485323,1.10,0.67,0.31
485337,1.16,0.67,0.37
485350,1.10,0.67,0.37
485362,1.10,0.61,0.24
485376,1.10,0.55,0.18
485389,1.53,0.67,0.31
485403,0.49,0.43,0.00
485416,-0.18,0.37,-0.12
485429,0.18,0.37,-0.24
485442,0.31,0.37,-0.12
485455,0.18,0.31,-0.24
485468,0.00,0.37,-0.18
485481,0.06,0.43,-0.06
485495,0.92,0.49,0.18
485508,0.37,0.49,0.06
485521,-0.18,0.49,0.12
485534,0.49,0.55,0.18
485547,1.16,0.61,0.24
485560,0.85,0.55,0.12
485573,0.85,0.55,0.12
485585,1.04,0.55,0.12
485598,0.98,0.55,0.12
485611,0.67,0.49,0.06
485623,0.18,0.49,0.06
485635,0.61,0.43,0.00
485648,0.79,0.49,0.06
485660,0.06,0.43,-0.12
485673,0.18,0.49,-0.06
485686,0.43,0.43,0.00
485699,0.43,0.55,0.06
485711,0.37,0.49,0.06
485724,0.79,0.55,0.12
485736,0.79,0.49,0.06
485749,0.73,0.55,0.12
485762,0.79,0.49,0.06
485775,1.04,0.55,0.12
485788,0.79,0.49,0.06
485800,0.24,0.49,0.06
485813,0.18,0.43,0.00
485826,0.55,0.49,0.00
485838,0.55,0.43,0.00
485851,0.49,0.43,0.00
485864,0.49,0.49,0.06
485877,0.55,0.49,0.06
485890,0.61,0.49,0.12
485903,0.49,0.49,0.06
485916,0.49,0.49,0.06
485929,0.85,0.49,-0.06
485943,0.92,0.49,-0.06
485956,0.24,0.43,0.00
485969,0.37,0.49,0.06
485982,0.55,0.43,0.00
485995,0.49,0.49,0.06
486007,0.31,0.43,0.00
486020,0.49,0.49,0.12
486033,0.85,0.49,0.06
486046,0.43,0.49,0.12
486059,0.55,0.55,0.12
486072,0.73,0.55,0.18
486085,0.61,0.49,0.18
486098,0.67,0.49,0.12
486111,0.79,0.49,0.06
486124,0.61,0.55,0.12
486136,0.43,0.49,0.06
486149,0.49,0.49,0.12
486162,0.37,0.49,0.06
486176,0.37,0.43,0.06
486188,1.22,0.55,0.00
486202,0.61,0.43,-0.06
486215,-0.12,0.43,0.00
486228,0.49,0.31,-0.31
486243,0.79,0.37,-0.18
486258,-0.06,0.37,-0.12
486272,0.92,0.49,0.06
486286,0.00,0.37,-0.12
486299,-0.73,0.43,0.00
486312,1.16,0.55,0.18
486325,1.22,0.67,0.49
486338,0.00,0.49,0.18
486352,0.67,0.43,0.06
486364,1.22,0.61,0.24
486377,0.79,0.55,0.24
486390,0.55,0.43,0.12
486402,-0.67,0.24,-0.37
486416,-0.18,0.37,-0.18
486429,0.98,0.49,0.24
486442,1.04,0.55,0.18
486454,0.24,0.43,0.12
486467,0.37,0.43,0.00
486480,0.92,0.49,0.12
486493,1.22,0.55,0.12
486506,-0.24,0.37,-0.06
486518,-0.31,0.37,-0.06
486531,0.43,0.43,15.56
486543,0.61,0.55,0.18
486556,0.06,0.43,0.12
486568,0.18,0.43,0.06
486580,1.04,0.49,0.06
486593,1.04,0.61,0.18
486605,0.61,0.55,0.18
486617,0.37,0.43,0.00
486630,0.12,0.43,-0.06
486643,0.43,0.49,0.06
486656,0.61,0.43,0.00
486669,0.67,0.49,-0.06
486681,0.43,0.55,0.18
486694,0.79,0.55,0.12
486707,1.16,0.55,0.18
486719,0.31,0.49,0.12
486732,0.31,0.49,0.12
486744,0.49,0.49,0.06
486757,-0.06,0.43,0.06
486769,0.24,0.43,0.00
486782,0.98,0.55,0.18
486794,0.61,0.49,0.12
486806,0.31,0.43,0.06
486819,0.37,0.49,0.00
486831,0.79,0.49,0.12
486844,0.67,0.55,0.18
486856,0.67,0.55,0.12
486869,0.73,0.55,0.18
486881,0.67,0.55,0.24
486894,0.73,0.61,0.31
486906,0.73,0.55,0.24
486919,0.24,0.61,0.31
486931,-0.18,0.37,-0.06
486944,1.28,0.55,0.12
486956,1.53,0.67,0.31
486969,-0.37,0.61,0.43
486982,-0.43,0.49,0.37
486994,1.04,0.18,-0.49
487007,0.79,0.67,0.24
487020,-0.61,0.55,0.31
487033,2.20,0.61,0.24
487046,0.85,0.37,-0.24
487058,-0.61,0.43,0.00
487071,2.20,0.73,0.49
487083,2.56,0.67,0.37
487095,0.49,0.49,0.12
487108,-0.43,0.43,-0.06
487121,1.22,0.61,0.24
487134,1.40,0.55,0.18
487147,-0.55,0.31,-0.18
487159,-0.43,0.24,-0.31
487172,1.28,0.55,0.12
487185,1.16,0.55,0.12
487198,0.31,0.43,0.06
487210,0.55,0.49,-0.06
487223,1.16,0.55,0.12
487236,1.40,0.61,0.31
487248,0.06,0.31,-0.18
487261,1.10,0.55,0.00
487274,1.40,0.67,0.24
487286,1.46,0.67,0.31
487299,1.53,0.55,0.12
487311,0.43,0.43,-0.12
487324,0.12,0.43,-0.06
487336,1.59,0.55,0.06
487349,-0.49,0.37,-0.12
487362,-1.22,0.31,-0.12
487376,1.65,0.49,-0.06
487391,1.40,0.55,0.06
487404,-0.06,0.49,0.00
487417,1.04,0.43,-0.12
487430,1.28,0.43,-0.12
487443,0.18,0.37,-0.12
487456,0.67,0.37,-0.06
487469,0.92,0.43,-0.18
487482,0.06,0.37,-0.12
487495,0.61,0.43,-0.12
487508,0.55,0.43,0.00
487520,-3.23,0.18,-0.06
487534,-1.28,-0.31,-1.34
487546,1.40,0.67,0.24
487559,-0.85,0.18,-0.37
487572,1.28,0.73,0.55
487585,0.06,0.06,-0.79
487598,0.49,0.67,0.24
487611,0.85,0.55,0.18
487625,1.71,0.73,0.55
487638,-0.98,0.12,-0.67
487652,-0.49,0.43,-0.18
487665,1.95,0.61,0.18
487678,0.67,0.49,0.12
487690,-1.16,0.31,-0.06
487703,0.49,0.43,-0.06
487715,2.32,0.67,0.43
487728,1.71,0.61,0.31
487740,-0.61,0.37,0.06
487753,0.24,0.37,-0.12
487765,1.04,0.49,0.06
487778,0.31,0.43,0.06
487790,0.24,0.37,-0.06
487803,0.37,0.43,0.00
487816,1.10,0.55,0.18
487828,1.46,0.67,0.31
487841,-14.95,0.49,0.06
487854,-0.12,0.49,0.06
487866,0.79,0.49,0.00
487878,0.61,0.43,-0.06
487891,-0.31,0.31,-0.18
487903,-0.12,0.43,-0.12
487916,1.22,0.49,0.00
487928,0.92,0.55,0.12
487941,0.43,0.49,0.06
487954,0.49,0.55,0.06
487966,0.85,0.55,0.06
487978,0.85,0.55,0.12
487991,0.49,0.43,-0.06
488004,0.67,0.49,0.00
488017,0.67,0.49,0.12
488030,0.98,0.55,0.06
488042,0.98,0.55,0.12
488055,-0.12,0.43,0.00
488068,0.67,0.55,0.06
488081,1.22,0.49,0.06
488095,0.24,0.43,0.06
488108,0.24,0.43,-0.06
488121,0.79,0.55,0.06
488134,0.49,0.49,0.00
488147,0.37,0.49,0.06
488160,0.55,0.43,0.00
488173,-0.31,0.49,0.24
488186,0.79,-0.06,-1.16
488200,3.85,0.92,0.31
488213,-1.53,0.43,0.24
488227,1.28,0.73,0.61
488240,2.50,0.49,-0.06
